image,caption
dataset/images/407.png,"the bipedal Pokémon has an appearance that incorporates roses and masquerade attire. it has hair made of white rose petals, and a leafy, green cape with a yellow collar-like bangle on its neck. a male will have a"
dataset/images/408.png,"gray, dinosaur-like Pokémon resembling the Pachycephalosaurus. it has a hooked beak, red irises, and a hard, blue, dome-shaped head. it has stubby arms with three claws"
dataset/images/409.png,"large, dark-gray, dinosaur-like Pokémon resembling a Pachycephalosaurus. it has blue stripes, one on its tail, and one on each of its knees and wrists."
dataset/images/410.png,"a small, yellow, ceratopsian-like reptilian Pokémon. It has white toes and a white bump on its back. Shieldon has a dark-gray elliptical face, with a prominent white brow and a white rim on its black snout. Its facial hide is extremely hard; however, it is vulnerable when attacked from behind."
dataset/images/411.png,"it appears to be a cross between a ceratopsian such as Chasmosaurus and a bulldozer. its dark gray, square head resembles a castle wall, complete with four cream-yellow spots with a black outline"
dataset/images/412.png,"a small, larval Pokémon with a black segmented body and a coiled antenna on top of its head. the first two pairs are black, while the back pair is yellow."
dataset/images/413.png,"a black, bagworm-like Pokémon has a coat of plants, sand, or garbage. it has oval eyes, a long pointed beak, and a long antenna with a coiled tip."
dataset/images/414.png,"the wings are primarily tan with an orange, oval marking on each. the tips of the wings split into small, orange squares."
dataset/images/415.png,"each hexagon has a round, yellow face with two black, oval eyes and a black, curved mouth. in the middle of their foreheads, the upper two faces each have a single whisker-thin, black antenna with black, oval tips approximately the size of"
dataset/images/416.png,"the bee-like Pokémon has a typical insect-like, three-part body. it has a yellow- and black-striped abdomen, which flares out from a thin, waist-like protrusion under its thorax. the centermost cell"
dataset/images/417.png,"a small, white squirrel-like Pokémon has a faint blueish tint and a light blue stripe starting from its forehead. a female Pachirisu's blue stripe is shorter than a male's. a large white tooth grows out of"
dataset/images/418.png,"orange Pokémon resembling a weasel and a sea otter. it has a yellow collar around its neck and two blue fins on its arms. a male has two cream-colored spots on their back, while a female"
dataset/images/419.png,orange Pokémon resembling an anthropomorphic otter or weasel with longer arms than legs. it has four fingers on each hand and three toes on each foot. its feet are small in comparison to the rest of the body.
dataset/images/420.png,"a small, cherry-like Pokémon has a round, deep-pink body with two stubby feet. the body becomes redder when bathed in sunlight, which signals that it has stockpiled a lot of nutrients. Cherubi has a short"
dataset/images/421.png,"a small Pokémon with two different forms, both of which are dependent on the weather. During normal weather conditions, Cherrim is in its Overcast Form. Two purple petals enclose its deep pink body. A short purple stem and a green leafy sepal sprout from the top of the petals. Its eyes appear to be near its short legs in this form."
dataset/images/422.png,"both forms have amorphous, slug-like bodies, black oval-shaped eyes with yellow outlines, minuscule, dot-shaped noses, and wide yellow lips. unlike real sea slugs, they have bulbous heads and four small"
dataset/images/423.png,a sea slug-like body has a round head and a mantle covering the top half of its body. it has six stubby legs and two black eyes with white pupils.
dataset/images/424.png,"a purple, simian Pokémon with two tails, each with a large, rounded hand with three red-tipped fingers. the tails also have a cuff of a rounded frill on the wrists."
dataset/images/425.png,"a yellow tape-like ""X"" mark contains its little mouth in the center. a white mass of fluff sits on top of Drifloon's head. it expands as it collects more souls."
dataset/images/426.png,"a Pokémon that has a large, spherical, purple body. the lower quarter of its body is a lighter purple. the colors are separated by a repeated semicircle pattern all around its body."
dataset/images/427.png,"a small, bipedal, rabbit-like Pokémon with brown ears can curl up. it has two types of fur covering its body: a light tan fleece that covers much of its lower body, feet, and the tips of its ears."
dataset/images/428.png,"a bipedal, rabbit-like Pokémon with a dark brown fur and a short, round tail. similar tufts of fluffy cream-colored fur cover its wrists, lower legs, and the ends of its long ears, which bend shortly above its head."
dataset/images/429.png,"a purple, ghost-like Pokémon has a round head with elaborate tufts resembling a witch's hat. the tips of the tufts are paler than most of the body. it has a thin, red mouth that "
dataset/images/430.png,a dark-blue avian Pokémon with plumage resembling a person dressed in formal attire. it has a large feather crest resembling a fedora hat that has spikes extending from the back.
dataset/images/431.png,"it has a crescent-shaped head with two white-tipped ears. it also has a white muzzle, a small black nose, pink eyelids, yellow eyes with blue irises."
dataset/images/432.png,a rotund gray and white feline Pokémon with a crescent-shaped head. it has whiskers with a zigzag-like pattern at the end of them.
dataset/images/433.png,"a yellow, spherical Pokémon similar to a jingle bell has stubby arms and legs. there are black circular openings on both sides of its mouth."
dataset/images/434.png,"a small, skunk-like Pokémon has dark-purple fur. its face is large and rounded, with a narrow orange nose, orange-rimmed eyes. it has two pointed ears that appear orange on the inside."
dataset/images/435.png,"a medium-sized mammalian Pokémon that resembles a skunk with a cat-like face. it has purple, spiky fur with several tan stripes."
dataset/images/436.png,"a flat, circular, blue-green Pokémon. Six dark blue spheres bulge from its rim. It has two round, yellow eyes and a large nose-like sphere surrounded by four small circles in its center. A crest resembling an herb or branch is on its back."
